Source,date,ECC,ACC,Convo
TW,30-08-2018,4,"""dadanmartin_""","""REFLEKSI MERAH PUTIH Sabtu 1 September 2018 di @warungalamcibutak Gratiiiiiiis,,,,,\n.\nSpecial Perform :\n- SAHARA\n- JARI MANIS\n- INDONESIAN GUITAR COMMUNITY - And Many More\n.\nSupported by :\n@DjarumCoklat\n@CoklatKita\n@tiganegerimusic\n#KMDMusicStore\n@Behringer\n@MeinlCymbals\n@Gretsch\n@Bugera\n@JXi\n@Zixen\n@Rexer\nInsomnia Coffee\nJurig Coffee\n.\nMedia Partner :\n@MaccaMagazine\n@ciparayid\n@Gigsmedia\n@ultimamusicind\n\n#warungalamcibutak #refleksimerahputih #sahara #jarimanis #indonesianguitarcomunnity #igc #djarumcoklat #coklatkita #tiganegerimusichouse #kmdmusicstore #behringer #meinlcymbals #gretsch #Bugera #jxistring #zixenstring #rexerstring #insomniacoffee #jurigcoffee #maccamagazine #ciparayid #gigsmedia"""
IG,30-08-2018,4,"""street_fighter_bandung""","""meraih mimpi bersama cikopi , \nprung ah jalu !!!!, #gojek #ngopi #grab #djarumcoklat"""
TW,30-08-2018,1408,"""dcdc.official""","""Ketika berbicara sisi lain dari seorang musisi, tentu banyak sekali kegiatan mereka selain bermain dari band itu sendiri. Ada yang memilih untuk berbisnis di bidang clothing, buka studio rekaman, bahkan membuka usaha kuliner. Namun, yang akan dibahas di sini adalah ketika musisi memilih untuk bekerja masih dalam ruang lingkup musik tetapi menjadi teknisi atau kru.\n.\nIchad yang merupakan gitaris dari Jeruji dan Mud Reaper dan di waktu yang sama merupakan kru dari Burgerkill, sepak terjangnya di dunia musik independen Indonesia juga sudah tidak diragukan lagi. Simak beberapa poin menarik yang didapatkan dari wawancara dengan @chadistortion di Highlight www.djarumcoklat.com\n.\n#DCDChighlight\n#DjarumCoklatDotCom\n#DCDC"""
TW,30-08-2018,122,"""karatofficial""","""Kenangan Agustus yang begitu mempesona \ud83d\udc4f\n\n#ReviewakhirBulan\n\nFrom @dcdc.official\nUnit metal asal Malang, @karatofficial kembali menggebrak skena musik bawah tanah. Mereka merilis single sekaligus music video yang diberi titel \""Revolusi\"". Lagu ini sebenarnya milik C-Four, sebuah band yang berdomisili sama dengan Karat. Mereka kemudian menggubahnya dan merilis \""Revolusi\"" di tanggal 17 Agustus 2018. \""Revolusi\"" juga menjadi salah satu dari empat single yang disertakan di EP album Karat.\n.\nBaca berita selengkapnya di www.djarumcoklat.com\n.\n#DCDChotnews\n#DjarumCoklatDotCom\n#DCDC"""
TW,30-08-2018,16,"""gan2sahara""","""Jangan lupa bawa jaket \n#Repost @warungalamcibutak\n\u2022 \u2022 \u2022 \u2022 \u2022\nREFLEKSI MERAH PUTIH Sabtu 1 September 2018 di @warungalamcibutak Gratiiiiiiis,,,,,\n.\nSpecial Perform :\n- SAHARA\n- JARI MANIS\n- INDONESIAN GUITAR COMMUNITY - And Many More\n.\nSupported by :\nDjarum Coklat\nCoklat Kita\nTiganegeri Music House\nKMD Music Store\nBehringer\nMeinl Cymbals\nGretsch\nBugera\nJXi\nZixen\nRexer\nInsomnia Coffee\nJurig Coffee\n.\nMedia Partner :\nMacca Magazine\nCiparay id\nGigs media\n\n#warungalamcibutak #refleksimerahputih #sahara #jarimanis #indonesianguitarcomunnity #igc #djarumcoklat #coklatkita #tiganegerimusichouse #kmdmusicstore #behringer #meinlcymbals #gretsch #Bugera #jxistring #zixenstring #rexerstring #insomniacoffee #jurigcoffee #maccamagazine #ciparayid #gigsmedia"""
IG,30-08-2018,0,"""karatofficial""","""Di usia ke empat Tahun ini semoga karya kami yang terbaru bisa menjadi salah satu lagu favorit kalian \ud83d\ude00\n\n#ReviewakhirBulan\n\nFrom @dcdc.official\n\nDCDC memilih playlist lagu pilihan dari beberapa rilisan selama satu minggu. Beberapa jenis musik yang punya isian menarik layak buat disimak. Siapa favorit kalian Coklatfriend?\n@karatofficial\n@loseitall_ina\n@sigmun_\n@angsaserigala\n@rahasiaviktor\n.\n#DCDCPlaylistOfTheWeek\n#DjarumCoklatDotCom"""
IG,30-08-2018,0,"""angelofdeath_official""","""DCDC MUSIK KITA\nbehind the stage \n@nectura x @angelofdeath_official \nAt @officialgtvid\n.\n@dcdcshoutout @wackenmetalbattle.indonesia 2017 .\nHost\n@budi_dalton_official\n@eddibrokoli \ud83d\ude4f\n.\n@dcdc.official .\n#djarumcoklatdotcom #dcdcmusikkita #dcdc #angelofdeath #indonesia"""
IG,30-08-2018,4,"""cmr_gh""","""Asalamualaikum wr.wb \nJangan lupa datang dan saksikan satu hari Bersama #COKLATKITA di @desamekarjaya bareng\n@coklatkita\n@cmr_gh\n@inisibudicilok \n@mangsaswireal \nPada Hari SABTU 08 SEPTEMBER 2018 \nLokasi:  LAPANG BULUH, DESA MEKARJAYA, KEC. CIKALONGKULON - KAB. CIANJUR\n\n#cmrgh#coklatkita #djarumcoklat#infocikalongkulon #kabarcikalong #kabarcianjur #kabarcikalongkulon #infocianjur #visitcianjur #radarcianjur2018"""
IG,30-08-2018,0,"""loseitall_ina""","""Apresiasi musik tanah air khususnya musisi lokal yang hari demi harinya semakin menggeliat dalam melahirkan karya-karya baru yang ciamikkk!. Apakah salah satu lagu kita menjadi salah satu lagu terfavorite kalian kali ini guys? --------------------------------------------------------------------------------------------------------------- dcdc.officialDCDC memilih playlist lagu pilihan dari beberapa rilisan selama satu minggu. Beberapa jenis musik yang punya isian menarik layak buat disimak. Siapa favorit kalian Coklatfriend?\n@karatofficial\n@loseitall_ina\n@sigmun_\n@angsaserigala\n@rahasiaviktor\n.\n#DCDCPlaylistOfTheWeek\n#DjarumCoklatDotCom"""
TW,30-08-2018,0,"""studio_band_dermaga_38_durensa""","""#komunitasreggae #komunitasjazz #komunitasgrunge #komunitasgrungejakarta #kampusjakarta #bandindonesia #bandindie #bluesindonesia #bandjazzy #bekasibawahtanah #dcdcshoutout #dcdcshoutoutday #bandjakarta #bekasibawahtanah studio band Dermaga 38 durensawit Jakarta #musisiindonesia #komunitanblues"""
TW,30-08-2018,6,M__Maghfur,"RT @satepadangracer: @beistg @AmmarGill @victorkamang Oh gitu, mantul 👍

Kakek nya belakangan ini biasa mangkal di Convention Center JIE, Kemayoran mb, tp skrng udah gak kelihatan disana. Tp kadang jg sering mangkal di bank BCA. Kasihan mb, jauh jauh dr Kudus ke Jakarta cm untuk jualan rokok Djarum Coklat, LA Bold, MLD 20 dll :("
TW,30-08-2018,6,irmansss_,RT @DjarumCoklat: Veid Bantai Kuping Pendengar Lewat Single Terbarunya #DCDChotnews https://t.co/tHtrWvuGPg
TW,30-08-2018,6,wantostruggle,"RT @DjarumCoklat: ""Death metal masih akan terus hadir untuk menantang jaman dan menemukan penggemarnya di setiap masa"". Simak bahasan dari Addy Gembel Forgotten seputar Death Metal berikut"
TW,30-08-2018,6,syaifulxrochim,"RT @DjarumCoklat: ""Death metal masih akan terus hadir untuk menantang jaman dan menemukan penggemarnya di setiap masa"". Simak bahasan dari Addy Gembel Forgotten seputar Death Metal berikut"
TW,30-08-2018,6,SukmaMickala,"RT @DjarumCoklat: ""Death metal masih akan terus hadir untuk menantang jaman dan menemukan penggemarnya di setiap masa"". Simak bahasan dari Addy Gembel Forgotten seputar Death Metal berikut"
TW,30-08-2018,6,koyit_,"RT @DjarumCoklat: ""Death metal masih akan terus hadir untuk menantang jaman dan menemukan penggemarnya di setiap masa"". Simak bahasan dari Addy Gembel Forgotten seputar Death Metal berikut"
TW,30-08-2018,6,DjarumCoklat,"""Death metal masih akan terus hadir untuk menantang jaman dan menemukan penggemarnya di setiap masa"". Simak bahasan dari Addy Gembel Forgotten seputar Death Metal berikut https://t.co/AVAl7YAccu"
TW,30-08-2018,4,DjarumCoklat,"Single dan Video Klip ""Berubah"" dari Naif Resmi Dirilis! https://t.co/I7t2YJdPgA"
TW,30-08-2018,4,gerryjonthan,"RT @DjarumCoklat: Single dan Video Klip ""Berubah"" dari Naif Resmi Dirilis! https://t.co/I7t2YJdPgA"
TW,30-08-2018,4,koyit_,"RT @DjarumCoklat: Single dan Video Klip ""Berubah"" dari Naif Resmi Dirilis! https://t.co/I7t2YJdPgA"
TW,30-08-2018,4,EdoMaheswara97,"RT @DjarumCoklat: Single dan Video Klip ""Berubah"" dari Naif Resmi Dirilis! https://t.co/I7t2YJdPgA"
TW,30-08-2018,4,refandaaditiya,"RT @DjarumCoklat: Single dan Video Klip ""Berubah"" dari Naif Resmi Dirilis! https://t.co/I7t2YJdPgA"
TW,30-08-2018,3,Irul_Zzz,RT @DjarumCoklat: Musisi sekaligus teknisi apakah mudah? Simak wawancara bersama Ichad gitaris Jeruji dan Mud Reaper dan kru dari Burgerkill
TW,30-08-2018,3,DjarumCoklat,Musisi sekaligus teknisi apakah mudah? Simak wawancara bersama Ichad gitaris Jeruji dan Mud Reaper dan kru dari Burgerkill https://t.co/0OKjejyJxd
TW,30-08-2018,2,DjarumCoklat,Tes ketajaman mata. Di gambar tersebut ada 5 perbedaan. Ada yang bisa tebak apa saja? :D https://t.co/TyR29mEQaP
TW,30-08-2018,2,koyit_,RT @DjarumCoklat: Tes ketajaman mata. Di gambar tersebut ada 5 perbedaan. Ada yang bisa tebak apa saja? :D https://t.co/TyR29mEQaP
TW,30-08-2018,2,shu_rahman79,RT @DjarumCoklat: Tes ketajaman mata. Di gambar tersebut ada 5 perbedaan. Ada yang bisa tebak apa saja? :D https://t.co/TyR29mEQaP
IG,30-08-2018,2,JambiCorpseGrin,"Jambi Bawah Tanah #4 ""stronger than death"" 8.12.18 #supermusicid #jambibawahtanah4 #jambicorpsegrinderpic.twitter.com/s0Je5sDBr2"
TW,30-08-2018,1,irmansss_,RT @becksterolla: Setaun nech https://t.co/ZxX2q5fqXT
TW,30-08-2018,1,DjarumCoklat,Hot Coklat: Nia Kurniahttps://www.djarumcoklat.com/hotcoklat/nia-kurnia&nbsp;…
TW,30-08-2018,0,hendriekek,"Mari meriahkan ???
.
1 sept - warung lahang Cicalengka.. Rahayu ?
.
#orkes #pasukanperang #dcdc #coklatkita #cicalengka #bandung https://t.co/oBb8OBjbWi"
TW,30-08-2018,0,bozhox,karena di Medan tak ada Djarum Coklat https://t.co/LhCaglvM5H
TW,30-08-2018,0,mmtcradiojogja,Irwin Ardy Merilis Single yang Terinspirasi Dari Sepatu dengan lirik yang membuat pendengarnya merasakan rilex sekita https://t.co/JDrzlUaGwn #InfoUpdate #KaryaKita #8FORIA
TW,30-08-2018,0,mindraherdiana,"Ichad: ""Manajemen Waktu dan Komunikasi adalah Hal Terpenting"" https://t.co/Grl3K8uZxz"
TW,30-08-2018,0,mmtcradiojogja,"Ga jauh jauh dari laut, ada lagi nih Album Review: Holaspica - 'Naik Ke Laut' https://t.co/5qucZaC2d8 #InfoUpdate #KaryaKita #8FORIA"
TW,30-08-2018,0,karinas_,DownForLifeForIndonesia - Waktunya Pertempuran Para Babi dari Neraka https://t.co/2pKzO1KV5Z
TW,30-08-2018,0,mindraherdiana,Death Metal Menantang Zaman https://t.co/lCJEyCbj3t
IG,30-08-2018,0,18blue_21grey,"@DjarumCoklat Lovo Dcdc Di jacket,Kalung,Jari jentik,prisma di bangku,tankai kacamata"
IG,30-08-2018,0,mahrirmunawan,"@DjarumCoklat - piramida ungu
- tangkai kacamata
- tulisan dcdc di jaket
- kalung
- jari tangan kanan"
IG,30-08-2018,0,shu_rahman79,Mantapspic.twitter.com/SX1KXk6ye2
IG,30-08-2018,0,AOD_MILITIA,DCDC MUSIK KITA behind the stage  @necturametal x @AOD_MILITIA  At @officialgtvid . dcdcshoutout wackenmetalbattle.indonesia 2017  . Host budi_dalton_official @eddibrokoli… https://www.instagram.com/p/BnGwf6xnAdb/?utm_source=ig_twitter_share&amp;
IG,30-08-2018,0,AOD99BLAST,DCDC MUSIK KITA behind the stage  @nectura x @angelofdeath_official  At @officialgtvid . @dcdcshoutout @wackenmetalbattle.indonesia 2017  . Host @budi_dalton_official @eddibrokoli  . @dcdc.official  . #djarumcoklatdotcom #dcdcmusikkita #dcdc.
IG,30-08-2018,0,hellprint,#EzRepost hodgepodgefest with @ezrepostapp  Our weekend at #HodgepodgeSuperfest2018 won't be complete without their performance. Who's excited? . . #HPSF18  #JavaFestPro #supermusicID @… https://www.instagram.com/p/BnG7WhghXVG/?utm_source=ig_twitte
IG,30-08-2018,0,Aldisatriani1,""" Alhamdulillah "" :lockdead_softgoods :childout_official :@prsguitars :@dhicka666 : @supermusic_id You Rock...!!! Succesfully - #foto #session #stage #supermusicid #like… https://www.instagram.com/p/BnGdKrxgNFE/?utm_source=ig_twitter_share&amp;ig"
IG,31-08-2018,6,"""kharis_nsz""","""Tobacco itu tembakau\n\n#tembakau\n#tobacco\n#djarum \n#djarumcoklat \n#djarum76\n#vsco\n#vscofilters \n#instagood\n#addict \n#addiction\n#temanggung"""
IG,31-08-2018,550,"""dcdc.official""","""Sudah berada di akhir bulan Agustus, lagu apa yang cocok untuk menggambakan perasaan kalian saat ini?\n.\n#DjarumCoklatDotCom\n#DCDC"""
TW,31-08-2018,2,"""ciparay.id""","""Repost By @warungalamcibutak:  REFLEKSI MERAH PUTIH Sabtu 1 September 2018 di @warungalamcibutak Gratiiiiiiis,,,,,\n.\nSpecial Perform :\n- SAHARA\n- JARI MANIS\n- INDONESIAN GUITAR COMMUNITY - And Many More\n.\nSupported by :\nDjarum Coklat\nCoklat Kita\nTiganegeri Music House\nKMD Music Store\nBehringer\nMeinl Cymbals\nGretsch\nBugera\nJXi\nZixen\nRexer\nInsomnia Coffee\nJurig Coffee\n.\nMedia Partner :\n@ciparay.id \n#warungalamcibutak #refleksimerahputih #sahara #jarimanis #indonesianguitarcomunnity #igc #djarumcoklat #coklatkita #tiganegerimusichouse #kmdmusicstore #behringer #meinlcymbals #gretsch #Bugera #jxistring #zixenstring #rexerstring #insomniacoffee #jurigcoffee #maccamagazine #ciparayid #gigsmedia (via #appskottage.com #IGSaver @AppKottage)"""
TW,31-08-2018,112,"""dhelavard""","""Repost : @dcdc.official \nTunggu video full hot coklat Dhela di www.djarumcoklat.com\n.\n#DCDCHotCoklat\n#DjarumCoklatDotCom\n#DCDC #dance #dancer #dancelife #dancers"""
TW,31-08-2018,0,"""novi_felicia07""","""Regrann from @nath_thelions - \ud83d\ude4f #BeritaTemanSinga . @jabarekspres [ jabarekspres.com/2018/nath-the-lions-kikis-stigma-dengan-bismillah-alhamdulilah/]\n. ------------------------------------\n.\n@dcdc.official 24 /08/18 BDG\n.\n#dcdcpengadilanmusik \n#DjarumCoklatDotCom\n#djanganberisikberbedabedabersamasama\n#queenofreggae\n#supportmusikreggaeindonesia\n#reggaemusik\n#temansinga\n#mansentertainment\n#yessaah - #regrann"""
IG,31-08-2018,0,"""shakastoremedia""","""Regrann from @karatofficial -  Di usia ke empat Tahun ini semoga karya kami yang terbaru bisa menjadi salah satu lagu favorit kalian \ud83d\ude00\n\n#ReviewakhirBulan\n\nFrom @dcdc.official\n\nDCDC memilih playlist lagu pilihan dari beberapa rilisan selama satu minggu. Beberapa jenis musik yang punya isian menarik layak buat disimak. Siapa favorit kalian Coklatfriend?\n@karatofficial\n@loseitall_ina\n@sigmun_\n@angsaserigala\n@rahasiaviktor\n.\n#DCDCPlaylistOfTheWeek\n#DjarumCoklatDotCom - #regrann"""
IG,31-08-2018,2,"""diamondcore_production""","""Regrann from @karatofficial -  Di usia ke empat Tahun ini semoga karya kami yang terbaru bisa menjadi salah satu lagu favorit kalian \ud83d\ude00\n\n#ReviewakhirBulan\n\nFrom @dcdc.official\n\nDCDC memilih playlist lagu pilihan dari beberapa rilisan selama satu minggu. Beberapa jenis musik yang punya isian menarik layak buat disimak. Siapa favorit kalian Coklatfriend?\n@karatofficial\n@loseitall_ina\n@sigmun_\n@angsaserigala\n@rahasiaviktor\n.\n#DCDCPlaylistOfTheWeek\n#DjarumCoklatDotCom - #regrann"""
TW,31-08-2018,0,"""novi_felicia07""","""Regrann from @dcdc.official -  Setelah mempertimbangkan beberapa hal, Hakim ketua persidangan @manjasad telah mutuskan bahwa karya dari @nath_thelions layak untuk disebar luaskan dan terbebas dari semua dakwaan. Dengan syarat Nath The Lions harus segera merilis album baru.\n.\n#DCDCPengadilanMusik \n#DjarumCoklatDotCom \n#DCDC - #regrann"""
TW,31-08-2018,0,"""warung.om.bud""","""Naaah besok tgl 1 WOB buka di acara Refleksi merah putih yang di gelar di @warungalamcibutak dengan bintang tamu @sahara_official .\nKunjungi tenda Wob ada discon buat semua barang...\ud83d\ude00\ud83d\ude00\ud83d\ude4f\ud83d\ude4f\n.\n#travel #outdoor\n.\n#Repost @warungalamcibutak with @get_repost\n\u30fb\u30fb\u30fb\nREFLEKSI MERAH PUTIH Sabtu 1 September 2018 di @warungalamcibutak Gratiiiiiiis,,,,,\n.\nSpecial Perform :\n- SAHARA\n- JARI MANIS\n- INDONESIAN GUITAR COMMUNITY - And Many More\n.\nSupported by :\nDjarum Coklat\nCoklat Kita\nTiganegeri Music House\nKMD Music Store\nBehringer\nMeinl Cymbals\nGretsch\nBugera\nJXi\nZixen\nRexer\nInsomnia Coffee\nJurig Coffee\n.\nMedia Partner :\nMacca Magazine\nCiparay id\nGigs media\n\n#warungalamcibutak #refleksimerahputih #sahara #jarimanis #indonesianguitarcomunnity #igc #djarumcoklat #coklatkita #tiganegerimusichouse #kmdmusicstore #behringer #meinlcymbals #gretsch #Bugera #jxistring #zixenstring #rexerstring #insomniacoffee #jurigcoffee #maccamagazine #ciparayid #gigsmedia"""
TW,31-08-2018,23,"""shakastoremedia""","""Kenangan Agustus yang begitu mempesona \ud83d\udc4f\n\n#ReviewakhirBulan\n\nFrom @dcdc.official\nUnit metal asal Malang, @karatofficial kembali menggebrak skena musik bawah tanah. Mereka merilis single sekaligus music video yang diberi titel \""Revolusi\"". Lagu ini sebenarnya milik C-Four, sebuah band yang berdomisili sama dengan Karat. Mereka kemudian menggubahnya dan merilis \""Revolusi\"" di tanggal 17 Agustus 2018. \""Revolusi\"" juga menjadi salah satu dari empat single yang disertakan di EP album Karat.\n.\nBaca berita selengkapnya di www.djarumcoklat.com\n.\n#DCDChotnews\n#DjarumCoklatDotCom\n#DCDC"""
TW,31-08-2018,1950,"""dcdc.official""","""Kabar baik kali ini datang dari kuartet '60s pop revival, yaitu @naifband. Mereka baru saja merilis single kedua dari album 7 Bidadari. \""Berubah\"" menjadi lagu yang ditunjuk Naif untuk dirilis setelah \""7 Bidadari\"". Lagu ini adalah lagu yang diciptakan oleh sang vokalis, David Bayu yang berangkat dari pengalaman pribadi ketika berada di masa awal pernikahannya dan sudah ditulis sejak tahun 2003.\n.\nBaca berita selengkapnya di www.djarumcoklat.com.\n.\n#DCDChotnews\n#DjarumCoklatDotCom\n#DCDC"""
IG,31-08-2018,0,"""the_olifia""","""Jangan lupa saksikan Silaturahmi dan budaya (silabud) 2 September 2018 di pondok pesantren Nurul galah cikaum-pabuaran \nAda Budi cilok dan teman teman lain nya juga \ud83d\ude4f\n\n#djarumcoklat\n#Theolivia \n#pabuaran \n#subanghits \n#exploresubang \n#musikindieindonesia \n#indiesubang"""
IG,31-08-2018,0,"""metalblastmilitia""","""Dengan line up baru saat ini dengan drummer terbaru nya dipastikan  A.O.D akan lebih berbahaya !!! #Repost @angelofdeath_official\n\u2022 \u2022 \u2022\nBehind the sound @angelofdeath_official\n.\nKenangan beberapa waktu lalu di studio @officialgtvid @dcdcshoutout yg baru saja di terbitkan.\n.\n@faizal_a.o.d \n@okkyradith \n@enox_aod \nN Adji (14-18 R.I.P)\n.\nselengkapnya check \nChannel YouTube @dcdc.official\nhttps://youtu.be/NzZQR6zoM9g\n.\n#dcdc #dcdcshoutout #djarumcoklatdotcom #globaltv #ngobrol #angelofdeath_official"""
IG,31-08-2018,6,"""henrusli""","""DCDC Shout Out Day Pringsewu \ud83c\udfb6\ud83c\udfb5\ud83c\udfb6\ud83c\udfb5\n.\nMari rayakan \ud83e\udd18\n.\nMari Maju Bersama.\n.\n\n#DCDC\n#DCDCShoutOutDay\n#BerbedabedaBersamasama\n#AnugerahAlamIndonesia"""
IG,31-08-2018,0,"""faizal_a.o.d""","""DCDC MUSIK KITA\nbehind the stage \n@nectura x @angelofdeath_official \nAt @officialgtvid\n.\n@dcdcshoutout @wackenmetalbattle.indonesia 2017 .\nHost\n@budi_dalton_official\n@eddibrokoli \ud83d\ude4f\n.\n@dcdc.official .\n#djarumcoklatdotcom #dcdcmusikkita #dcdc #angelofdeath #indonesia #faizalAOD #militanbawahtanah #metalwarriors #pride #movement #nobra #underground"""
IG,31-08-2018,4,"""isal_inst""","""Coklat kita 2 september 2018 di pabuaran subang.. @the_olifia local band  ada @inisibudicilok juga.... ,\n#coklatkita\n#silaturahmibudaya #DCDC #djarumcoklat #TheOlivia #coklatkitasilaturahmibudaya"""
TW,31-08-2018,0,"""cakeancookies""","""Churros no mixer 1 telur\nAla @mama_syifa_hana\nSource Fitri Sasmaya\n.\n40 gr (4,5 sdm) mentega/margarin\n125 ml (9 sdm) air\n1 sdt gula halus\nSejumput garam\n75 gr (7 sdm) terigu segitiga\n1 butir telur\n.\nPelengkap : saus coklat (dcc leleh) atau gula halus + kayu manis bubuk\n.\nCampur air, mentega/margarin, gula halus dan garam di panci. Masak sampai mendidih. Matikan api. Masukkan terigu, aduk dengan sendok kayu sampai rata.  Nyalakan lagi kompornya, gunakan api kecil. Masak sambil terus diaduk selama 2 menit. Matikan api, biarkan sampai dingin.\n.\nSetelah dingin, masukkan telur, aduk sampai kalis. Adonan tidak terlalu lembek ya... Masukkan adonan ke plastik segitiga / piping bag yang sudah diberi spuit. Gunting ujung plastik segitiga. Semprotkan ke minyak yang sudah dipanaskan. Potong dengan gunting. Goreng sampai matang keemasan. .\nSajikan dengan taburan gula halus + kayu manis atau dengan saus coklat..\n.\n#coklat #coklatmurah #coklatkurma #coklatkiloan #coklatenak #cakecoklat #coklatkiloanjakarta #coklatkarakter #coklatlebaran #coklathits #coklatkiloanmurah #buketcoklat #pudingcoklat #coklatkiloanbogor #coklatkiloanbandung #coklatimport #kuecoklat #kurmacoklat #coklatunik #coklatonline #coklatbox #coklatsedap #facemaskcoklat #coklatkekinian #djarumcoklatdotcom #coklatpremium #nyomodcoklat #coklatmurni #bouquetcoklatjambi #coklatlezat"""
IG,31-08-2018,0,"""metalblastmilitia""","""\ud83d\ude0e keep moving ANGEL OF DEATH #Repost @angelofdeath_official\n\u2022 \u2022 \u2022\nBiar afdol kita share dokumentasi \n#finalshowwackenmetalbattleindonesia\n#finalist @angelofdeath_official \nOn stage beberapa saat lalu di @officialgtvid\n.\n\ud83d\udcf8 By : @wackenmetalbattle.indonesia .\nOn frame : @enox_aod\n.\n#latepos #wmbi #finalshow #wackenmetalbattleindonesia2018 #djarumcoklatdotcom #globaltv #newrockboots #angelofdeath_official"""
